filename,b'A',b'B',b'C',b'D',b'E',b'F',b'G',b'H',b'I',b'J',b'K',b'L',b'M',b'S',b'Z'
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100726v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101015v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100729v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100424v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101023v30101.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101126v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100518v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100615v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101129v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100517v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100220v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100823v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100910v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101005v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100507v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100508v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100605v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101202v30101.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101109v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101204v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101106v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100404v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100709v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100706v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100930v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100803v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100625v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100528v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101116v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100210v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100527v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1436
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101119v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20101025v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2010/WXAQ_20100716v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2011/WXAQ_20110405v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2011/WXAQ_20110708v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WXAQ/2011/WXAQ_20110707v30001.nc,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1429
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130807v30001.nc,0,0,0,0,0,0,0,0,0,0,741,0,0,0,699
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130808v30001.nc,0,0,0,0,0,0,0,0,0,0,214,0,0,0,1226
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130702v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130924v30001.nc,0,0,0,0,0,0,0,0,0,0,282,0,0,0,1158
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130712v30001.nc,0,0,0,0,0,0,0,0,0,0,494,0,0,0,944
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130523v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130914v30001.nc,0,0,0,0,0,0,0,0,0,0,307,0,0,0,1132
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130828v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130827v30001.nc,0,0,0,0,0,0,0,0,0,0,461,0,0,0,978
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130513v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130722v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130904v30001.nc,0,0,0,0,0,0,0,0,0,0,269,0,0,0,1171
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130503v30001.nc,0,0,0,0,0,0,0,0,0,0,393,0,0,0,880
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130430v30001.nc,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1422
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20131001v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130810v30001.nc,0,0,0,0,0,0,0,0,0,0,133,0,0,0,1307
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130923v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130715v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130524v30001.nc,0,0,0,0,0,0,0,0,0,0,183,0,0,0,1257
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130629v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130626v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130903v30001.nc,0,0,0,0,0,0,0,0,0,0,1143,0,0,0,297
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130830v30001.nc,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1375
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130504v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20131006v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130913v30001.nc,0,0,0,0,0,0,0,0,0,0,382,0,0,0,1058
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130820v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130514v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130826v30001.nc,0,0,0,0,0,0,0,0,0,0,374,0,0,0,1066
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130829v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130915v30001.nc,0,0,0,0,0,0,0,0,0,0,87,0,0,0,1353
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130723v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1437
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130512v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130905v30001.nc,0,0,0,0,0,0,0,0,0,0,42,0,0,3,1056
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130809v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130806v30001.nc,0,0,0,0,0,0,0,0,0,0,950,0,0,0,489
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130630v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130703v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130925v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130819v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130522v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130713v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130831v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130902v30001.nc,0,0,0,0,0,0,0,0,0,0,897,0,0,0,542
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130505v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130821v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130912v30001.nc,0,0,0,0,0,0,0,0,0,0,430,0,0,0,1006
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130724v30001.nc,0,0,0,0,0,0,0,0,0,0,183,0,0,0,1257
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130515v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130922v30001.nc,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,286
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130811v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130627v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130628v30001.nc,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1415
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130525v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130714v30001.nc,0,0,0,0,0,0,0,0,0,0,17,0,0,6,1417
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130801v30001.nc,0,0,0,0,0,0,0,0,0,0,389,0,0,0,1050
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130704v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130624v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130529v30001.nc,0,0,0,0,0,0,0,0,0,0,186,0,0,0,1254
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130526v30001.nc,0,0,0,0,0,0,0,0,0,0,111,0,0,0,1329
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130717v30001.nc,0,0,0,0,0,0,0,0,0,0,724,0,0,0,716
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130718v30001.nc,0,0,0,0,0,0,0,0,0,0,1265,0,0,0,175
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130921v30001.nc,0,0,0,0,0,0,0,0,0,0,709,0,0,0,731
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130812v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130708v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130802v30001.nc,0,0,0,0,0,0,0,0,0,0,764,0,0,11,665
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20131004v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130506v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130509v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130901v30001.nc,0,0,0,0,0,0,0,0,0,0,447,0,0,2,991
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130519v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130516v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130822v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130911v30001.nc,0,0,0,0,0,0,0,0,0,0,206,0,0,0,1233
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130531v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,974
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130402v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130805v30001.nc,0,0,0,0,0,0,0,0,0,0,133,0,0,0,1307
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130521v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130623v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130710v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130926v30001.nc,0,0,0,0,0,0,0,0,0,0,6,0,0,0,150
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130815v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130720v30001.nc,0,0,0,0,0,0,0,0,0,0,19,0,0,12,1409
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130511v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130825v30001.nc,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1351
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130916v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130919v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20131003v30001.nc,0,0,0,0,0,0,0,0,0,0,119,0,0,0,1321
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130730v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130501v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130909v30001.nc,0,0,0,0,0,0,0,0,0,0,44,0,0,0,224
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130508v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1432
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130507v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20131005v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130517v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130518v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130729v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130910v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130823v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130719v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130716v30001.nc,0,0,0,0,0,0,0,0,0,0,356,0,0,5,1077
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130527v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130528v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130625v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130813v30001.nc,0,0,0,0,0,0,0,0,0,0,768,0,0,0,672
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130920v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130709v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130803v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130930v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130510v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130721v30001.nc,0,0,0,0,0,0,0,0,0,0,101,0,0,6,1333
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130918v30001.nc,0,0,0,0,0,0,0,0,0,0,579,0,0,0,861
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130917v30001.nc,0,0,0,0,0,0,0,0,0,0,443,0,0,0,996
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130824v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130731v30001.nc,0,0,0,0,0,0,0,0,0,0,590,0,0,0,850
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20131002v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130403v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130701v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130530v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130804v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130711v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130622v30001.nc,0,0,0,0,0,0,0,0,0,0,39,0,0,0,249
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130520v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2013/WTEF_20130814v30001.nc,0,0,0,0,0,0,0,0,0,0,463,0,0,2,975
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140704v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141104v30001.nc,0,0,0,0,0,0,0,0,0,0,737,0,0,0,703
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141027v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140714v30001.nc,0,0,0,0,0,0,0,0,0,0,258,0,0,0,1182
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141028v30001.nc,0,0,0,0,0,0,0,0,0,0,353,0,0,2,1082
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141114v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140617v30001.nc,0,0,0,0,0,0,0,0,0,0,577,0,0,0,863
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140515v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140724v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140429v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141017v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140426v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141018v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140505v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140902v30001.nc,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140831v30001.nc,0,0,0,0,0,0,0,0,0,0,61,0,0,0,1377
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141020v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140713v30001.nc,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1411
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140522v30001.nc,0,0,0,0,0,0,0,0,0,0,216,0,0,0,1223
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141113v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140703v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141030v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141103v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140630v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140502v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140512v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140610v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140421v30001.nc,0,0,0,0,0,0,0,0,0,0,130,0,0,0,84
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140723v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140829v30001.nc,0,0,0,0,0,0,0,0,0,0,98,0,0,2,1340
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141019v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140427v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141016v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140428v30001.nc,0,0,0,0,0,0,0,0,0,0,51,0,0,0,1389
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140514v30001.nc,0,0,0,0,0,0,0,0,0,0,235,0,0,0,1205
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140616v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140504v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140830v30001.nc,0,0,0,0,0,0,0,0,0,0,223,0,0,0,1217
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20140903v30001.nc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439
/Net/samosproc/data/public/research/WTEF/2014/WTEF_20141105v30001.nc,0,0,0,0,0,0,0,0,0,0,95,0,0,0,1345
